question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value,leaf_14_key,leaf_14_concept,leaf_14_label,leaf_14_entity,leaf_14_period,leaf_14_unit,leaf_14_value
27,0,Which quantity is given by the total liabilities for SilverLine Retail Inc in 2024 ?,46_total_liabilities,"{""leaf"": ""46_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",328593.0,0,0,0,95137358,188220471,2345,0.412,0,1,1,46_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2024,M_USD,328593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,what is the value of the difference between cash and operating expenses for NovaStar Technologies in 2020,"diff(18_cash, 18_operating_expenses)","{""op"": ""diff"", ""left"": {""leaf"": ""18_cash"", ""depth"": 0}, ""right"": {""leaf"": ""18_operating_expenses"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""op"": ""diff"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}}",1995.0,1,1,1,584711632,187776776,2345,0.492,1,2,2,18_cash,cash,cash,NovaStar Technologies,2020,M_USD,24222.0,18_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2020,M_USD,22227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2,which quantity is given by the result of result of total assets scaled by income tax for SilverLine Retail Inc in 2022 scaled by growth in dividends paid for SilverLine Retail Inc from 2020 to 2025 ?,"mul(mul(44_total_assets, 44_income_tax), growth(47_dividends_paid, 42_dividends_paid))","{""op"": ""mul"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""44_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""44_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""growth"", ""left"": {""leaf"": ""47_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""42_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""op"": ""mul"", ""depth"": 2, ""left"": {""kind"": ""node"", ""op"": ""mul"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""]}}, ""right"": {""kind"": ""node"", ""op"": ""growth"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}}}",212700.0332608161,2,2,2,431551887,28846119,2345,0.626,3,4,4,44_total_assets,total_assets,total assets,SilverLine Retail Inc,2022,M_USD,494265.0,44_income_tax,income_tax,income tax,SilverLine Retail Inc,2022,ratio,0.2098439278170663,47_dividends_paid,dividends_paid,dividends paid,SilverLine Retail Inc,2025,M_USD,60542.0,42_dividends_paid,dividends_paid,dividends paid,SilverLine Retail Inc,2020,M_USD,19845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,Which value corresponds to the dividends paid for Pacific Crest Energy in 2025 ?,53_dividends_paid,"{""leaf"": ""53_dividends_paid"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",900.0,1,0,0,39552529,607093683,2345,0.604,0,1,1,53_dividends_paid,dividends_paid,dividends paid,Pacific Crest Energy,2025,M_USD,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2,what's the value of the the minimum of total assets for ClearPath Logistics using values from 2023 through 2025?,"min(min(81_total_assets, 82_total_assets), 83_total_assets)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""81_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""82_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""83_total_assets"", ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 1}",668864.0,1,0,2,974574290,745442384,2345,0.575,0,1,3,81_total_assets,total_assets,total assets,ClearPath Logistics,2023,M_USD,668864.0,82_total_assets,total_assets,total assets,ClearPath Logistics,2024,M_USD,690728.0,83_total_assets,total_assets,total assets,ClearPath Logistics,2025,M_USD,720189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1,You should give the difference between capex and cost of goods sold for Quantum Bridge Holdings in 2020 .,"diff(12_capex, 12_cost_of_goods_sold)","{""op"": ""diff"", ""left"": {""leaf"": ""12_capex"", ""depth"": 0}, ""right"": {""leaf"": ""12_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""op"": ""diff"", ""depth"": 3, ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}}",-31599.0,3,1,1,26269280,897388049,2345,0.321,1,2,2,12_capex,capex,capex,Quantum Bridge Holdings,2020,M_USD,6279.0,12_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Quantum Bridge Holdings,2020,M_USD,37878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,give the total equity for Crimson Pharmaceuticals in 2020,84_total_equity,"{""leaf"": ""84_total_equity"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",381473.0,1,0,0,279095838,136427695,2345,0.304,0,1,1,84_total_equity,total_equity,total equity,Crimson Pharmaceuticals,2020,M_USD,381473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1,what is the gross profit for Apex Dynamics Corp in 2021?,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""1_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""1_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""concept_depth"": 1}",28273.0,2,0,1,892387153,681971938,2345,0.488,0,1,2,1_revenue,revenue,revenue,Apex Dynamics Corp,2021,M_USD,78857.0,1_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2021,M_USD,50584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1,Which quantity is given by the difference between capex and short term investments for NovaStar Technologies in 2023?,"diff(21_capex, 21_short_term_investments)","{""op"": ""diff"", ""left"": {""leaf"": ""21_capex"", ""depth"": 0}, ""right"": {""leaf"": ""21_short_term_investments"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""op"": ""diff"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}}",-42979.0,1,1,1,849080932,3478555,2345,0.448,1,2,2,21_capex,capex,capex,NovaStar Technologies,2023,M_USD,11607.0,21_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2023,M_USD,54586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,Evaluate the current liabilities for Crimson Pharmaceuticals in 2024 .,88_current_liabilities,"{""leaf"": ""88_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",82551.0,2,0,0,261849276,354838200,2345,0.63,0,1,1,88_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2024,M_USD,82551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,6,State the result of the maximum of cost of goods sold for Atlas Global Industries using values from 2020 through 2025 scaled by ratio of ratio of sum of capex for Atlas Global Industries in 2022 and capex for Atlas Global Industries in 2023 to 2.0 to total liabilities for Atlas Global Industries in 2024.,"mul(max(max(max(max(max(24_cost_of_goods_sold, 25_cost_of_goods_sold), 26_cost_of_goods_sold), 27_cost_of_goods_sold), 28_cost_of_goods_sold), 29_cost_of_goods_sold), ratio(ratio(sum(26_capex, 27_capex), 2.0), 28_total_liabilities))","{""op"": ""mul"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""24_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""25_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""26_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""27_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""28_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""29_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 5}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""26_capex"", ""depth"": 0}, ""right"": {""leaf"": ""27_capex"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""28_total_liabilities"", ""depth"": 0}, ""depth"": 3}, ""depth"": 6}","{""kind"": ""node"", ""op"": ""mul"", ""depth"": 3, ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 2}, ""right"": {""kind"": ""node"", ""op"": ""ratio"", ""depth"": 2, ""left"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 1}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}}}",6510.345366712229,3,2,6,903653514,881503901,2345,0.364,2,3,9,24_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2020,M_USD,54010.0,25_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2021,M_USD,51057.0,26_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2022,M_USD,32332.0,27_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2023,M_USD,32958.0,28_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2024,M_USD,64502.0,29_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2025,M_USD,69665.0,26_capex,capex,capex,Atlas Global Industries,2022,M_USD,4078.0,27_capex,capex,capex,Atlas Global Industries,2023,M_USD,5904.0,28_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2024,M_USD,53407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,Calculate the total assets for Atlas Global Industries in 2022.,26_total_assets,"{""leaf"": ""26_total_assets"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",66524.0,0,0,0,795336001,43434500,2345,0.511,0,1,1,26_total_assets,total_assets,total assets,Atlas Global Industries,2022,M_USD,66524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4,calculate the the minimum of total equity for Crimson Pharmaceuticals using values from 2021 through 2025.,"min(min(min(min(85_total_equity, 86_total_equity), 87_total_equity), 88_total_equity), 89_total_equity)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""85_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""86_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""87_total_equity"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""88_total_equity"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""89_total_equity"", ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 3}",149482.0,3,0,4,213442893,911824628,2345,0.456,0,1,5,85_total_equity,total_equity,total equity,Crimson Pharmaceuticals,2021,M_USD,216730.0,86_total_equity,total_equity,total equity,Crimson Pharmaceuticals,2022,M_USD,149482.0,87_total_equity,total_equity,total equity,Crimson Pharmaceuticals,2023,M_USD,291813.0,88_total_equity,total_equity,total equity,Crimson Pharmaceuticals,2024,M_USD,315442.0,89_total_equity,total_equity,total equity,Crimson Pharmaceuticals,2025,M_USD,225287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,Which quantity is given by the difference between cost of goods sold and total assets for Meridian Systems Inc in 2025?,"diff(11_cost_of_goods_sold, 11_total_assets)","{""op"": ""diff"", ""left"": {""leaf"": ""11_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""11_total_assets"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""op"": ""diff"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}}",-63871.0,1,1,1,725472676,624526372,2345,0.532,1,2,2,11_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2025,M_USD,83722.0,11_total_assets,total_assets,total assets,Meridian Systems Inc,2025,M_USD,147593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,3,Calculate the the maximum of non operating expenses for Ironclad Manufacturing using values from 2020 through 2023 .,"max(max(max(36_non_operating_expenses, 37_non_operating_expenses), 38_non_operating_expenses), 39_non_operating_expenses)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""36_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""37_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""38_non_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""39_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 3}",81319.0,3,0,3,62928700,832202042,2345,0.419,0,1,4,36_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2020,M_USD,68643.0,37_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2021,M_USD,81319.0,38_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2022,M_USD,78160.0,39_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2023,M_USD,27761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,May you calculate the capex for Atlas Global Industries in 2022?,26_capex,"{""leaf"": ""26_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",4078.0,0,0,0,680000362,328674506,2345,0.367,0,1,1,26_capex,capex,capex,Atlas Global Industries,2022,M_USD,4078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,what is the revenue for Crimson Pharmaceuticals in 2025 ?,89_revenue,"{""leaf"": ""89_revenue"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",797936.0,0,0,0,600237305,276126484,2345,0.349,0,1,1,89_revenue,revenue,revenue,Crimson Pharmaceuticals,2025,M_USD,797936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1,What would be the sum of revenue and total equity for Apex Dynamics Corp in 2020?,"sum(0_revenue, 0_total_equity)","{""op"": ""sum"", ""left"": {""leaf"": ""0_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""0_total_equity"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""op"": ""sum"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}}",92318.0,1,1,1,50473302,718260593,2345,0.301,1,2,2,0_revenue,revenue,revenue,Apex Dynamics Corp,2020,M_USD,67781.0,0_total_equity,total_equity,total equity,Apex Dynamics Corp,2020,M_USD,24537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2,What's the value of the average total liabilities for Quantum Bridge Holdings across years 2023 through 2024,"ratio(sum(15_total_liabilities, 16_total_liabilities), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""15_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""16_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 2}",55046.5,2,0,2,130124420,240363674,2345,0.621,0,1,2,15_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2023,M_USD,47727.0,16_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2024,M_USD,62366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,Which value corresponds to the cash for SilverLine Retail Inc in 2024,46_cash,"{""leaf"": ""46_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",60999.0,0,0,0,159871671,259694888,2345,0.324,0,1,1,46_cash,cash,cash,SilverLine Retail Inc,2024,M_USD,60999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0,what's the value of the revenue for SilverLine Retail Inc in 2023 ?,45_revenue,"{""leaf"": ""45_revenue"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",821170.0,2,0,0,66251181,662001782,2345,0.305,0,1,1,45_revenue,revenue,revenue,SilverLine Retail Inc,2023,M_USD,821170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2,evaluate the the maximum of dividends paid for Meridian Systems Inc using values from 2022 through 2024.,"max(max(8_dividends_paid, 9_dividends_paid), 10_dividends_paid)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""8_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""9_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""10_dividends_paid"", ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 1}",6900.0,1,0,2,784889291,646191809,2345,0.597,0,1,3,8_dividends_paid,dividends_paid,dividends paid,Meridian Systems Inc,2022,M_USD,6900.0,9_dividends_paid,dividends_paid,dividends paid,Meridian Systems Inc,2023,M_USD,3096.0,10_dividends_paid,dividends_paid,dividends paid,Meridian Systems Inc,2024,M_USD,3752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2,state the average operating expenses for Pinnacle Health Group across years 2024 through 2025.,"ratio(sum(34_operating_expenses, 35_operating_expenses), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""34_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""35_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 1}",2311.5,1,0,2,408085022,863093440,2345,0.578,0,1,2,34_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2024,M_USD,1168.0,35_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2025,M_USD,3455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,evaluate the current liabilities for Cobalt Semiconductor in 2020,66_current_liabilities,"{""leaf"": ""66_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",15174.0,3,0,0,829086978,735639109,2345,0.623,0,1,1,66_current_liabilities,current_liabilities,current liabilities,Cobalt Semiconductor,2020,M_USD,15174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,what does the following give: total liabilities for Quantum Bridge Holdings in 2021 ?,13_total_liabilities,"{""leaf"": ""13_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",20731.0,0,0,0,414428720,10824482,2345,0.591,0,1,1,13_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2021,M_USD,20731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,5,Evaluate the the minimum of revenue for Orion Financial Group using values from 2020 through 2025 .,"min(min(min(min(min(54_revenue, 55_revenue), 56_revenue), 57_revenue), 58_revenue), 59_revenue)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""54_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""55_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""57_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""58_revenue"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""59_revenue"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 3}",87989.0,3,0,5,295808688,638230384,2345,0.508,0,1,6,54_revenue,revenue,revenue,Orion Financial Group,2020,M_USD,87989.0,55_revenue,revenue,revenue,Orion Financial Group,2021,M_USD,98792.0,56_revenue,revenue,revenue,Orion Financial Group,2022,M_USD,115348.0,57_revenue,revenue,revenue,Orion Financial Group,2023,M_USD,127775.0,58_revenue,revenue,revenue,Orion Financial Group,2024,M_USD,142085.0,59_revenue,revenue,revenue,Orion Financial Group,2025,M_USD,133448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0,What's the value of the accounts receivable for Meridian Systems Inc in 2024,10_accounts_receivable,"{""leaf"": ""10_accounts_receivable"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",20351.0,3,0,0,513554354,616049909,2345,0.45,0,1,1,10_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2024,M_USD,20351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,what would be the capex for Ironclad Manufacturing in 2024,40_capex,"{""leaf"": ""40_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""]}",11427.0,1,0,0,804743540,441902692,2345,0.475,0,1,1,40_capex,capex,capex,Ironclad Manufacturing,2024,M_USD,11427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
